0.44,-8.06,-0.06,-0.01,0.27,-1.29,-2.94,2.94,1.69,-0.08,0.20,-0.01,0.19,-8.06,-0.06,0.02,-1.29,-0.01,0.19,0.50,0.75,0.10,0.09,-1.29,-0.19,0.13,-8.06,0.02,0.00,-1.29,-0.81,0.06,-8.06,-0.19,-0.11,0.06
4.38,-0.06,-0.06,-0.07,-0.24,-0.65,3.38,-0.06,-0.06,-0.15,0.09,-1.29,-1.25,-0.44,0.63,0.23,-0.01,-0.01,1.44,1.13,-8.06,-0.01,-0.03,-0.04,0.44,0.13,-0.06,0.02,-1.29,-0.01,-0.50,-0.25,-0.06,-0.22,-0.17,0.15
-0.19,-0.44,-0.44,0.02,0.20,-1.29,-9.88,0.88,6.88,326.97,-0.01,-0.01,0.38,0.06,0.00,0.09,-0.01,-0.01,1.81,0.31,0.06,0.13,0.55,0.08,0.00,0.00,0.00,0.04,0.02,-1.29,2.56,0.31,0.00,-0.25,-0.23,0.17
-0.13,-0.19,-0.13,0.00,0.11,-1.29,25.56,-8.06,-0.06,-0.35,0.13,0.00,-0.31,-0.50,0.44,0.08,-1.29,-0.01,1.63,1.00,-8.06,-0.11,0.12,-1.29,-0.44,0.63,-8.06,-0.01,-0.01,-0.11,1.19,-0.06,-0.06,-0.32,-0.30,-0.08
-0.06,-0.31,-0.38,0.07,0.23,-1.29,0.44,-8.06,-0.06,-0.06,0.04,-0.01,0.31,-0.06,-0.06,0.12,-1.29,-0.01,4.44,1.00,-8.06,0.02,0.04,-0.01,-0.44,-0.44,-0.69,0.00,-1.29,-0.01,0.19,-8.06,-0.06,-0.22,-0.26,0.04
0.13,-8.06,-0.06,-0.03,0.23,-1.29,-0.44,-6.81,-0.06,0.01,0.00,-1.29,-1.75,-1.50,0.19,0.01,-1.29,-0.01,-0.25,1.38,1.56,0.12,-1.29,-0.01,-0.69,0.00,-8.06,0.00,0.06,-1.29,-2.06,-0.75,-0.94,-0.27,-0.27,0.15
2.25,-8.06,-0.06,0.02,0.30,-1.29,1.38,0.44,-8.06,-0.07,0.14,-1.29,0.75,0.69,0.19,0.01,-1.29,-0.01,0.13,-8.06,-0.06,0.08,0.01,0.00,1.13,0.13,1.25,-0.02,0.00,-1.29,-0.06,-1.13,1.00,-0.22,-0.16,0.27
-1.19,0.00,0.06,-0.01,0.20,-0.01,-0.13,-0.06,0.19,-0.11,0.12,-0.01,1.13,0.44,-8.06,-0.01,0.00,-1.29,-0.69,-0.25,-0.13,0.07,-1.29,-0.01,0.25,-0.06,-0.06,-0.01,0.05,-1.29,0.31,-8.06,-0.06,-0.28,-0.20,0.13
4.31,5.00,0.75,-0.23,0.03,-1.29,0.00,-0.06,-0.06,-0.08,0.06,-1.29,-0.19,-0.88,-0.25,-0.07,0.13,0.00,-0.81,-0.31,0.19,0.10,0.03,0.00,-0.44,0.31,-8.06,-0.04,0.06,-1.29,0.31,0.31,-8.06,-0.42,-0.22,0.15
-1.06,-0.25,1.00,-0.07,0.17,-1.29,-2.31,-2.44,2040.69,-0.20,0.29,-1.29,-0.38,0.75,-0.06,-0.09,-0.14,-0.05,4.31,-8.06,-0.06,0.06,0.14,-1.29,0.38,0.44,0.63,-0.06,0.00,-1.29,-1.00,1.19,1.25,-0.18,-0.26,-0.03
0.31,-0.06,-0.06,-0.03,0.16,-0.01,2042.38,-0.06,-0.06,-0.26,0.65,0.00,0.06,-0.06,-0.06,0.00,-1.29,-0.01,5.31,1.56,-8.06,0.08,0.11,-0.01,-0.38,0.06,-8.06,-0.01,0.04,-1.29,3.25,-8.06,-0.06,-0.29,-0.10,0.15
-0.75,0.69,0.75,-0.04,0.04,-1.29,23.25,-8.06,-0.06,-0.18,0.69,-1.29,-1.94,-0.56,0.50,0.06,-1.29,-0.01,-3.25,3.81,-8.06,0.27,0.28,-1.29,0.38,-0.06,-0.06,0.07,0.01,-1.29,3.06,-0.06,-0.06,-0.21,-0.03,0.35
2.38,0.38,-8.06,-0.05,0.24,-1.29,-1.81,14.75,16.50,-0.22,-0.63,-0.48,0.88,1.31,-8.06,0.02,-1.29,-0.01,3.63,-0.06,-0.06,-0.31,-0.28,-0.11,1.06,-8.06,-0.06,0.05,0.09,-1.29,-0.56,-2.69,2.88,-0.26,-0.37,0.02
-1.88,-0.56,0.88,-0.04,0.17,-0.01,-3.25,-0.44,0.06,-0.05,0.10,-1.29,-0.56,0.13,0.25,0.02,-0.01,-0.01,-0.63,0.81,1.63,0.08,0.02,-1.29,-0.44,-0.19,-0.38,-0.05,0.08,-1.29,-1.00,0.81,-8.06,-0.27,-0.16,0.18
-0.13,0.19,0.31,-0.03,0.21,-0.01,-0.44,0.00,0.50,-0.08,0.01,-1.29,0.25,0.06,0.38,0.02,0.00,-0.01,-0.63,0.13,0.19,0.06,-0.01,-0.01,0.81,-8.06,-0.06,0.07,0.15,-0.01,-0.31,0.06,-8.06,-0.24,-0.17,0.15
-0.56,0.06,0.25,0.05,0.25,-1.29,-0.81,-1.69,-0.50,-0.16,0.24,-1.29,0.50,-8.06,-0.06,0.11,-0.01,-0.01,-1.56,-1.00,0.69,0.11,-1.29,-0.01,-0.19,-0.50,0.13,-0.08,0.02,-1.29,-0.75,0.06,-8.06,-0.40,-0.13,0.23
-0.50,-0.19,-0.31,-0.01,0.18,-1.29,0.38,0.00,0.44,-0.10,0.07,-1.29,0.06,0.00,0.00,0.06,-0.01,-0.01,-0.44,0.13,0.19,0.06,0.04,-1.29,-0.56,-0.25,-0.44,-0.01,0.04,-1.29,1.06,0.19,-8.06,-0.27,-0.10,0.15
0.75,0.69,-8.06,-0.01,0.27,-0.01,0.44,-0.06,-0.06,-0.08,0.11,-1.29,-0.13,0.44,-8.06,0.04,-1.29,-0.01,-0.88,0.25,-8.06,0.09,-1.29,-0.01,-0.06,-0.25,0.00,0.09,0.13,-0.01,-0.94,0.19,-8.06,-0.27,-0.22,0.17
2.31,-0.06,-0.06,0.02,0.30,-1.29,-0.19,0.25,0.00,-0.08,0.15,-1.29,0.56,0.25,0.06,0.07,-0.01,-0.01,-0.50,-0.06,0.19,0.13,-1.29,-0.01,0.19,-8.06,-0.06,0.02,0.03,-1.29,-0.69,0.06,0.13,-0.32,-0.20,0.21
0.75,0.88,0.25,-0.02,0.14,-1.29,-51.25,2034.44,-0.06,0.02,-0.01,-0.01,-0.94,0.88,-8.06,0.02,-1.29,-0.01,-7.69,-0.06,-0.06,-0.01,-0.01,0.33,1.69,-0.06,-0.06,0.22,0.08,-1.29,-1.75,0.31,1.69,-0.35,-0.04,0.17
1.75,-0.06,-0.06,0.06,0.34,-1.29,0.13,0.38,0.25,-0.13,0.18,-0.01,0.69,-0.06,-0.06,0.14,-1.29,-0.01,-0.44,-1.31,-0.44,0.11,0.01,0.07,0.19,0.38,0.06,-0.01,0.06,-0.01,1.25,0.63,0.81,-0.42,-0.11,0.36
-0.19,1.06,-8.06,0.00,0.33,-1.29,-0.19,-0.06,0.69,-0.12,0.13,-1.29,0.69,0.06,0.25,0.05,-0.01,-0.01,-0.25,-0.25,0.00,0.08,0.02,-1.29,0.00,0.31,0.06,0.02,0.03,-1.29,0.13,0.81,-8.06,-0.30,-0.16,0.11
-3.50,3.31,5.56,-0.10,0.03,-1.29,-0.88,-0.13,0.56,-0.08,0.09,-0.01,-2.75,-1.44,0.13,0.05,-1.29,-0.01,-0.25,1.00,0.38,0.05,0.07,-1.29,-1.06,-0.50,-0.56,-0.11,-0.07,-0.08,0.81,0.06,-0.06,-0.22,-0.19,0.06
0.69,-8.06,-0.06,0.01,0.19,-1.29,-0.19,-0.13,0.19,-0.11,0.13,-0.01,0.94,0.56,0.06,0.04,-0.01,-0.01,0.19,-0.06,-0.06,0.11,0.03,-1.29,0.88,-8.06,-0.06,0.00,0.08,-1.29,0.25,0.06,0.19,-0.27,-0.16,0.13
-1.00,-0.38,0.31,-0.03,0.26,-1.29,-0.06,0.00,-0.06,-0.03,0.00,-1.29,-0.38,0.06,0.44,0.01,-1.29,-0.01,-0.25,0.75,0.06,0.11,0.00,-1.29,-0.31,0.19,-0.06,-0.05,0.00,-1.29,0.19,-8.06,-0.06,-0.14,-0.21,0.12
2041.69,-0.06,-0.06,0.06,0.24,-1.29,1.19,-0.06,-0.06,0.01,-1.29,-0.01,4.31,2.06,-8.06,0.13,-1.29,-0.01,2041.56,-0.06,-0.06,0.17,-1.29,-0.01,2.13,-8.06,-0.06,-0.08,-0.15,-0.26,1.13,2.25,0.19,-0.32,-0.41,0.14
-0.56,0.56,-8.06,-0.07,0.15,-1.29,2042.38,-0.06,-0.06,0.43,0.92,-1.29,1.00,-8.06,-0.06,-0.01,-0.08,-0.06,7.50,1.94,2033.00,0.67,0.33,-0.01,0.06,-0.06,-0.06,-0.02,-0.02,-0.14,1.31,-8.06,-0.06,-0.04,-0.12,0.16
-0.31,0.31,-8.06,0.03,0.32,-1.29,10.25,21.25,7.69,0.22,0.13,-1.29,1.56,0.00,-8.06,0.09,-1.29,-0.01,8.13,-8.06,-0.06,0.25,0.07,0.02,0.44,-8.06,-0.06,-0.10,0.02,-1.29,1.13,-8.06,-0.06,-0.24,0.01,0.07
0.19,0.19,-0.06,-0.06,0.16,-1.29,-0.31,-0.06,-0.13,-0.19,0.21,-0.01,0.06,-8.06,-0.06,0.02,0.00,-1.29,-0.38,0.31,0.00,0.02,-1.29,-0.01,-0.31,-0.25,-0.56,0.04,0.10,-1.29,-0.31,0.13,-8.06,-0.32,-0.24,0.13
2043.94,-0.06,-0.06,0.05,0.28,-1.29,2.25,-0.06,-0.06,-0.13,0.15,-1.29,1.25,-8.06,-0.06,0.06,0.00,0.12,3.81,0.00,0.19,0.08,-1.29,-0.01,0.00,1.38,-8.06,-0.14,0.00,-1.29,-1.63,2.06,-8.06,-0.33,-0.16,0.19
8.19,0.50,-8.06,-0.08,0.24,-1.29,2043.94,-0.06,-0.06,-0.04,-0.23,-0.31,0.31,2.19,-8.06,-0.02,0.10,-1.29,-1.19,-0.50,2.69,0.07,-0.01,-0.01,-0.63,-1.13,1.63,0.31,0.11,0.04,-2.38,1.63,-8.06,-0.23,-0.12,0.13
0.88,-0.06,-0.06,0.06,0.33,-1.29,-3.13,-2.31,-1.13,-0.20,0.27,-0.01,-1.06,-1.50,0.25,0.08,-0.01,-0.01,-0.25,1.25,0.88,0.02,-1.29,-0.01,-1.31,-0.44,-2.63,0.02,-1.29,-0.01,-0.13,-0.63,-0.50,-0.20,-0.21,0.30
0.19,0.19,-8.06,0.08,0.28,-1.29,0.63,-8.06,-0.06,-0.09,0.01,-1.29,-0.06,0.00,0.06,0.11,-1.29,-0.01,-0.31,1.56,0.56,0.08,0.00,-1.29,0.25,0.19,0.13,0.05,0.00,-1.29,0.56,0.69,-8.06,-0.29,-0.10,0.18
-2.06,-0.81,1.13,0.00,0.14,-1.29,1.44,-8.06,-0.06,-0.12,0.06,-0.01,-0.63,-0.13,0.13,0.04,0.00,-1.29,0.25,-8.06,-0.06,0.06,0.00,-0.01,-0.44,0.75,-8.06,-0.02,-0.06,-0.05,2.50,0.31,0.38,-0.27,-0.19,0.14
6.81,5.75,3.63,-0.17,0.02,-1.29,17.81,21.06,35.44,-0.13,-0.56,-0.31,2041.75,-0.06,-0.06,-0.16,-0.19,-0.03,-0.75,-1.19,-1.25,-0.18,-0.05,-0.17,0.25,2.69,-8.06,0.04,0.05,-1.29,-2.69,-0.88,1.63,-0.17,-0.25,-0.02
0.25,-9.25,-4.75,0.08,0.28,-0.01,-48.06,-0.13,2041.50,-0.39,0.10,0.05,-0.63,1.13,-8.06,-0.06,-0.11,0.07,1.13,-0.06,-0.06,-0.10,-0.10,-0.09,0.38,-0.06,-0.06,-0.01,-0.06,-0.16,-0.31,-0.69,0.13,-0.21,-0.17,0.23
0.44,0.44,0.13,-0.06,0.12,-0.01,4.06,0.50,-8.06,-0.12,0.18,-1.29,1.44,-0.06,-0.06,0.02,-0.01,-0.01,-0.63,-1.00,-1.19,0.00,-1.29,-0.01,-0.19,0.13,0.06,-0.03,0.02,-1.29,0.06,-0.06,-0.06,-0.38,-0.25,0.11
